t,euler,rk2,rk4,
0.000000,100.000000,100.000000,100.000000,
0.500000,50.000000,62.500000,60.677083,
1.000000,25.000000,39.062500,36.817084,
1.500000,12.500000,24.414062,22.339533,
2.000000,6.250000,15.258789,13.554977,
2.500000,3.125000,9.536743,8.224765,
3.000000,1.562500,5.960464,4.990547,
3.500000,0.781250,3.725290,3.028119,
4.000000,0.390625,2.328306,1.837374,
4.500000,0.195312,1.455192,1.114865,
5.000000,0.097656,0.909495,0.676468,
5.500000,0.048828,0.568434,0.410461,
